user_id,candidate_count,relevant_count,precision_at_5,precision_at_10,recall_at_5,ndcg_at_5,ndcg_at_10
U0749,5,3,0.6,0.6,1.0,0.9060254355346823,0.9060254355346823
U0750,11,6,0.8,0.6,0.6666666666666666,0.7860137352654725,0.9099466049873366
U0751,8,7,1.0,0.875,0.7142857142857143,1.0,0.9950883841893561
U0752,10,8,1.0,0.8,0.625,1.0,1.0
U0753,6,1,0.2,0.16666666666666666,1.0,0.38685280723454163,0.38685280723454163
U0754,9,6,0.6,0.6666666666666666,0.5,0.6843515475204855,0.9147029315959613
U0755,14,6,0.6,0.6,0.5,0.639945385422766,0.870715242300424
U0756,10,2,0.4,0.2,1.0,0.9197207891481877,0.9197207891481877
U0757,8,5,0.8,0.625,0.8,0.8304198973631919,0.943473299121064
U0758,7,4,0.8,0.5714285714285714,1.0,1.0,1.0
U0759,9,5,1.0,0.5555555555555556,1.0,1.0,1.0
U0760,11,8,1.0,0.8,0.625,1.0,0.9918291064614977
U0761,9,5,0.6,0.5555555555555556,0.6,0.7227265726449518,0.9427731067700877
U0762,10,4,0.6,0.4,0.75,0.8318724637288826,0.9493885684853096
U0763,10,6,0.8,0.6,0.6666666666666666,0.8539316501572936,0.9538469539548475
U0764,11,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.971476156593264
U0765,9,6,1.0,0.6666666666666666,0.8333333333333334,1.0,0.9930783166417602
U0766,11,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.9740298100854944
U0767,13,6,0.6,0.6,0.5,0.639945385422766,0.8670945531783741
U0768,10,3,0.4,0.3,0.6666666666666666,0.38364913903790027,0.5316900945208329
U0769,17,9,0.8,0.7,0.4444444444444444,0.6608397947263838,0.6784171767835313
U0770,9,5,0.8,0.5555555555555556,0.8,0.8539316501572936,0.9609247825245574
U0771,9,5,0.8,0.5555555555555556,0.8,0.7860137352654725,0.8990671370233446
U0772,10,4,0.6,0.4,0.75,0.787702056960637,0.9267582364714126
U0773,10,4,0.6,0.4,0.75,0.8048099750039491,0.9349366583346498
U0774,9,8,1.0,0.8888888888888888,0.625,1.0,0.9918291064614977
U0775,8,5,0.8,0.625,0.8,0.7860137352654725,0.8990671370233446
U0776,15,8,0.8,0.7,0.5,0.6608397947263839,0.7434060993872781
U0777,9,3,0.6,0.3333333333333333,1.0,0.6797310500037654,0.6797310500037654
U0778,5,1,0.2,0.2,1.0,1.0,1.0
U0779,14,7,0.8,0.6,0.5714285714285714,0.8687949224876582,0.8663280500531259
U0780,15,6,0.8,0.6,0.6666666666666666,0.8539316501572936,0.9404511968899845
U0781,8,2,0.4,0.25,1.0,0.8772153153380493,0.8772153153380493
U0782,15,9,0.6,0.7,0.3333333333333333,0.6548086577531307,0.7607747388108721
U0783,5,2,0.4,0.4,1.0,1.0,1.0
U0784,11,6,0.2,0.5,0.16666666666666666,0.1695801026368081,0.5428899796310644
U0785,8,2,0.4,0.25,1.0,0.8503449055347547,0.8503449055347547
U0786,5,3,0.6,0.6,1.0,0.8854598815714875,0.8854598815714875
U0787,11,3,0.4,0.3,0.6666666666666666,0.6713860725233041,0.8385465274895064
U0788,11,2,0.4,0.2,1.0,0.8503449055347547,0.8503449055347547
U0789,10,4,0.6,0.4,0.75,0.787702056960637,0.9267582364714126
U0790,6,6,1.0,1.0,0.8333333333333334,1.0,1.0
U0791,8,4,0.6,0.5,0.75,0.8048099750039491,0.9438661545147249
U0792,8,2,0.4,0.25,1.0,0.57064171895532,0.57064171895532
U0793,6,3,0.6,0.5,1.0,1.0,1.0
U0794,13,5,0.8,0.5,0.8,0.8687949224876582,0.9708923176105697
U0795,8,7,0.8,0.875,0.5714285714285714,0.8304198973631919,0.9492756620369743
U0796,10,2,0.2,0.2,0.5,0.3868528072345415,0.5802792108518124
U0797,16,9,0.8,0.8,0.4444444444444444,0.8539316501572934,0.8987713917876998
U0798,13,5,0.6,0.5,0.6,0.6843515475204855,0.9032021360513367
U0799,7,3,0.6,0.42857142857142855,1.0,1.0,1.0
U0800,10,7,0.8,0.7,0.5714285714285714,0.8687949224876582,0.9764093402750901
U0801,8,2,0.4,0.25,1.0,1.0,1.0
U0802,13,7,1.0,0.7,0.7142857142857143,1.0,0.9950883841893561
U0803,10,5,0.8,0.5,0.8,0.8539316501572936,0.9560290452802052
U0804,7,2,0.4,0.2857142857142857,1.0,1.0,1.0
U0805,10,4,0.4,0.4,0.5,0.5585075862632192,0.8276904491046956
U0806,9,5,0.6,0.5555555555555556,0.6,0.529634717214042,0.749681251339178
U0807,10,3,0.4,0.3,0.6666666666666666,0.7039180890341348,0.8710785440003372
U0808,10,5,0.4,0.5,0.4,0.5087403079104242,0.8268261278669172
U0809,13,7,0.8,0.7,0.5714285714285714,0.8687949224876582,0.9714977244644462
U0810,8,3,0.6,0.375,1.0,0.9674679834891693,0.9674679834891693
U0811,11,1,0.2,0.1,1.0,0.4306765580733929,0.4306765580733929
U0812,9,5,0.8,0.5555555555555556,0.8,0.8687949224876582,0.9896062251871525
U0813,10,6,0.8,0.6,0.6666666666666666,0.8539316501572936,0.958214983820857
U0814,8,4,0.8,0.5,1.0,0.9828920819566879,0.9828920819566879
U0815,9,2,0.2,0.2222222222222222,0.5,0.23719771276929624,0.45560514958746057
U0816,7,4,0.8,0.5714285714285714,1.0,1.0,1.0
U0817,13,9,1.0,0.7,0.5555555555555556,1.0,0.8475028682434302
U0818,11,5,0.8,0.5,0.8,0.8687949224876582,0.9818483242455303
U0819,5,2,0.4,0.4,1.0,1.0,1.0
U0820,6,3,0.6,0.5,1.0,0.9060254355346823,0.9060254355346823
U0821,7,5,0.6,0.7142857142857143,0.6,0.6548086577531307,0.8886733622104971
U0822,9,3,0.4,0.3333333333333333,0.6666666666666666,0.6508205185601093,0.7920874914199381
U0823,12,9,0.8,0.8,0.4444444444444444,0.8304198973631919,0.8796648654899675
U0824,9,6,0.8,0.6666666666666666,0.6666666666666666,0.8539316501572936,0.9538469539548475
U0825,9,4,0.4,0.4444444444444444,0.5,0.4144299250118474,0.6710022092790501
U0826,9,2,0.4,0.2222222222222222,1.0,0.5437713091520254,0.5437713091520254
U0827,13,9,1.0,0.8,0.5555555555555556,1.0,0.905869970447602
U0828,11,5,0.6,0.5,0.6,0.639945385422766,0.8587959739536173
U0829,10,6,0.6,0.6,0.5,0.7227265726449518,0.9391664772645912
U0830,7,4,0.8,0.5714285714285714,1.0,0.9828920819566879,0.9828920819566879
U0831,11,5,0.8,0.5,0.8,0.7860137352654725,0.8930068676327363
U0832,15,10,0.8,0.9,0.4,0.7860137352654725,0.8611375561264455
U0833,17,8,0.8,0.6,0.5,0.8687949224876581,0.8223538668023914
U0834,12,4,0.4,0.4,0.5,0.5585075862632192,0.8117854639642849
U0835,13,4,0.4,0.4,0.5,0.3973220069685352,0.6665048698100116
U0836,6,1,0.2,0.16666666666666666,1.0,0.6309297535714573,0.6309297535714573
U0837,11,6,0.6,0.6,0.5,0.639945385422766,0.8583865208653804
U0838,12,3,0.6,0.3,1.0,0.8854598815714875,0.8854598815714875
U0839,8,6,0.8,0.75,0.6666666666666666,0.7860137352654725,0.9099466049873366
U0840,13,4,0.4,0.4,0.5,0.541399668219907,0.8105825310613833
U0841,12,5,0.6,0.5,0.6,0.6843515475204855,0.9043980816456214
U0842,5,2,0.4,0.4,1.0,0.6934264036172708,0.6934264036172708
U0843,9,5,0.4,0.5555555555555556,0.4,0.3835663673713356,0.7134681975610052
U0844,8,4,0.8,0.5,1.0,0.9828920819566879,0.9828920819566879
U0845,8,6,1.0,0.75,0.8333333333333334,1.0,1.0
U0846,11,6,0.8,0.5,0.6666666666666666,0.8539316501572936,0.8627545507313896
U0847,9,4,0.8,0.4444444444444444,1.0,0.9828920819566879,0.9828920819566879
U0848,12,10,1.0,0.9,0.5,1.0,0.9216017310213245
U0849,11,6,0.4,0.6,0.3333333333333333,0.5531464700081437,0.8887327416814557
U0850,12,5,1.0,0.5,1.0,1.0,1.0
U0851,10,6,1.0,0.6,0.8333333333333334,1.0,1.0
U0852,12,6,0.4,0.6,0.3333333333333333,0.5531464700081437,0.8807440226933965
U0853,9,6,0.8,0.6666666666666666,0.6666666666666666,0.8687949224876582,0.9617010886504508
U0854,11,4,0.8,0.4,1.0,1.0,1.0
U0855,10,8,1.0,0.8,0.625,1.0,0.9860433320650157
U0856,12,5,0.6,0.4,0.6,0.7227265726449518,0.8297197050122156
U0857,14,10,1.0,0.9,0.5,1.0,0.933745776545611
U0858,10,6,0.8,0.6,0.6666666666666666,0.6608397947263839,0.7982650576674577
U0859,9,6,0.8,0.6666666666666666,0.6666666666666666,0.8687949224876582,0.9838048780283076
U0860,8,6,0.8,0.75,0.6666666666666666,0.8304198973631919,0.9495662644168644
U0861,9,3,0.4,0.3333333333333333,0.6666666666666666,0.7653606369886218,0.9217868789962073
U0862,7,4,0.8,0.5714285714285714,1.0,1.0,1.0
U0863,14,4,0.4,0.4,0.5,0.4144299250118474,0.6677078027129131
U0864,6,4,0.8,0.6666666666666666,1.0,1.0,1.0
U0865,6,3,0.6,0.5,1.0,0.9674679834891693,0.9674679834891693
U0866,10,7,0.8,0.7,0.5714285714285714,0.8539316501572936,0.953164131494109
U0867,10,7,1.0,0.7,0.7142857142857143,1.0,0.9950883841893561
U0868,14,6,0.8,0.6,0.6666666666666666,0.8304198973631919,0.9238417859169578
U0869,11,5,1.0,0.5,1.0,1.0,1.0
U0870,6,3,0.6,0.5,1.0,1.0,1.0
U0871,10,7,0.8,0.7,0.5714285714285714,0.8304198973631919,0.9453078548481745
U0872,10,6,0.6,0.6,0.5,0.7227265726449518,0.9391664772645912
U0873,9,2,0.4,0.2222222222222222,1.0,1.0,1.0
U0874,13,5,0.6,0.5,0.6,0.7227265726449518,0.9565912771023182
U0875,8,4,0.6,0.5,0.75,0.8318724637288826,0.9619991470595832
U0876,13,8,1.0,0.8,0.625,1.0,1.0
U0877,8,3,0.6,0.375,1.0,1.0,1.0
U0878,10,4,0.6,0.4,0.75,0.8048099750039491,0.9349366583346498
U0879,13,8,0.8,0.7,0.5,0.7860137352654725,0.8367597250300389
U0880,8,4,0.6,0.5,0.75,0.8318724637288826,0.9709286432396583
U0881,14,9,0.8,0.8,0.4444444444444444,0.8539316501572936,0.8987713917876998
U0882,11,3,0.4,0.3,0.6666666666666666,0.7653606369886218,0.9217868789962073
U0883,8,5,0.6,0.625,0.6,0.49125969208957576,0.7251243965469422
U0884,16,7,0.4,0.6,0.2857142857142857,0.4852285551163225,0.7450005962624727
U0885,13,8,1.0,0.7,0.625,1.0,0.9120345678990495
U0886,7,4,0.6,0.5714285714285714,0.75,0.8048099750039491,0.9349366583346498
U0887,10,5,0.8,0.5,0.8,0.8687949224876582,0.9896062251871525
U0888,11,6,0.6,0.5,0.5,0.5147714448836774,0.6476238513339843
U0889,7,3,0.6,0.42857142857142855,1.0,0.6797310500037654,0.6797310500037654
U0890,8,3,0.4,0.375,0.6666666666666666,0.7039180890341348,0.8710785440003372
U0891,12,7,0.6,0.6,0.42857142857142855,0.6843515475204855,0.8124370231644109
U0892,9,3,0.6,0.3333333333333333,1.0,0.7122630665145961,0.7122630665145961
U0893,8,4,0.8,0.5,1.0,0.9047172294870753,0.9047172294870753
U0894,11,8,0.6,0.7,0.375,0.6843515475204855,0.840735496715799
U0895,12,4,0.4,0.4,0.5,0.5855700749881526,0.8332128630752803
U0896,8,6,1.0,0.75,0.8333333333333334,1.0,0.9876712785649564
U0897,13,7,0.8,0.6,0.5714285714285714,0.8687949224876582,0.8936633189697701
U0898,9,3,0.6,0.3333333333333333,1.0,0.7122630665145961,0.7122630665145961
U0899,11,4,0.6,0.4,0.75,0.6096199500078983,0.7327711443782633
U0900,9,6,1.0,0.6666666666666666,0.8333333333333334,1.0,0.9876712785649564
U0901,19,8,0.6,0.8,0.375,0.6548086577531306,0.8918195074012367
U0902,12,7,1.0,0.7,0.7142857142857143,1.0,0.9766325382721556
U0903,10,3,0.2,0.3,0.3333333333333333,0.46927872602275655,0.7737459235132749
U0904,9,6,1.0,0.6666666666666666,0.8333333333333334,1.0,0.9930783166417602
U0905,7,4,0.8,0.5714285714285714,1.0,1.0,1.0
U0906,11,6,0.6,0.6,0.5,0.639945385422766,0.8653082042236201
U0907,9,6,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0
U0908,10,4,0.4,0.4,0.5,0.3462096432238561,0.608417017104997
U0909,5,3,0.6,0.6,1.0,0.8854598815714875,0.8854598815714875
U0910,16,12,1.0,1.0,0.4166666666666667,0.9999999999999999,1.0
U0911,9,4,0.6,0.4444444444444444,0.75,0.5925120319645861,0.7315682114753618
U0912,9,3,0.2,0.3333333333333333,0.3333333333333333,0.46927872602275655,0.7844801364718916
U0913,9,5,0.8,0.5555555555555556,0.8,0.8687949224876582,0.9896062251871525
U0914,11,2,0.0,0.1,0.0,0.0,0.1934264036172709
U0915,11,5,1.0,0.5,1.0,1.0,1.0
U0916,9,3,0.4,0.3333333333333333,0.6666666666666666,0.7653606369886218,0.9217868789962073
U0917,2,1,0.5,0.5,1.0,0.6309297535714573,0.6309297535714573
U0918,11,6,1.0,0.6,0.8333333333333334,1.0,0.9833032486989469
U0919,9,5,0.8,0.5555555555555556,0.8,0.8687949224876582,0.9818483242455303
U0920,10,3,0.4,0.3,0.6666666666666666,0.6713860725233041,0.8385465274895064
U0921,12,8,0.8,0.7,0.5,0.8687949224876582,0.8954707052463012
U0922,9,5,0.8,0.5555555555555556,0.8,0.8687949224876582,0.9818483242455303
U0923,12,7,0.8,0.6,0.5714285714285714,0.8687949224876582,0.8735847991144783
U0924,13,9,0.8,0.8,0.4444444444444444,0.8539316501572936,0.89595903198491
U0925,13,9,0.8,0.9,0.4444444444444444,0.8539316501572936,0.9667147927059906
U0926,9,4,0.8,0.4444444444444444,1.0,0.9828920819566879,0.9828920819566879
U0927,9,5,1.0,0.5555555555555556,1.0,1.0,1.0
U0928,6,3,0.4,0.5,0.6666666666666666,0.7039180890341348,0.8710785440003372
U0929,8,4,0.6,0.5,0.75,0.787702056960637,0.9267582364714126
U0930,7,3,0.6,0.42857142857142855,1.0,0.8854598815714875,0.8854598815714875
U0931,10,4,0.4,0.4,0.5,0.3973220069685352,0.6665048698100116
U0932,7,4,0.6,0.5714285714285714,0.75,0.6096199500078983,0.7397466333385989
U0933,6,4,0.8,0.6666666666666666,1.0,1.0,1.0
U0934,6,4,0.8,0.6666666666666666,1.0,0.9047172294870753,0.9047172294870753
U0935,5,4,0.8,0.8,1.0,1.0,1.0
U0936,5,4,0.8,0.8,1.0,1.0,1.0
U0937,14,5,0.2,0.4,0.2,0.3391602052736162,0.6710641955623395
U0938,8,3,0.6,0.375,1.0,0.9469024295259745,0.9469024295259745
U0939,16,9,0.8,0.8,0.4444444444444444,0.8687949224876581,0.9062596095782314
U0940,11,5,0.8,0.5,0.8,0.6608397947263839,0.7629371898492954
U0941,9,5,0.6,0.5555555555555556,0.6,0.6992148198508501,0.9083053473410254
U0942,8,5,0.6,0.625,0.6,0.7227265726449518,0.9505310077117098
U0943,12,5,0.6,0.5,0.6,0.6843515475204855,0.9072602453428913
U0944,12,7,0.6,0.6,0.42857142857142855,0.7227265726449518,0.8458581824477309
U0945,9,2,0.4,0.2222222222222222,1.0,0.6934264036172708,0.6934264036172708
U0946,12,6,1.0,0.6,0.8333333333333334,1.0,0.9833032486989469
U0947,16,4,0.6,0.4,0.75,0.7536976112592699,0.8838242945899706
U0948,7,4,0.8,0.5714285714285714,1.0,1.0,1.0
U0949,14,8,0.6,0.6,0.375,0.529634717214042,0.6285713345436598
U0950,8,2,0.2,0.25,0.5,0.26406812257259077,0.468450520161077
U0951,13,9,0.8,0.8,0.4444444444444444,0.7860137352654725,0.845497555063067
U0952,8,4,0.8,0.5,1.0,1.0,1.0
U0953,12,5,0.8,0.5,0.8,0.7860137352654725,0.9068250379649667
U0954,7,4,0.8,0.5714285714285714,1.0,0.9047172294870753,0.9047172294870753
U0955,10,6,1.0,0.6,0.8333333333333334,1.0,1.0
U0956,7,3,0.4,0.42857142857142855,0.6666666666666666,0.7039180890341348,0.8710785440003372
U0957,12,5,0.6,0.5,0.6,0.6992148198508501,0.9192613539759861
U0958,10,4,0.8,0.4,1.0,0.9828920819566879,0.9828920819566879
U0959,10,3,0.4,0.3,0.6666666666666666,0.49818925746641274,0.6653497124326151
U0960,15,11,1.0,0.8,0.45454545454545453,1.0,0.8643145546088338
U0961,6,1,0.2,0.16666666666666666,1.0,0.6309297535714573,0.6309297535714573
U0962,12,7,0.8,0.6,0.5714285714285714,0.8304198973631919,0.8352265646262104
U0963,5,2,0.4,0.4,1.0,1.0,1.0
U0964,9,3,0.6,0.3333333333333333,1.0,0.9469024295259745,0.9469024295259745
U0965,9,4,0.6,0.4444444444444444,0.75,0.6096199500078983,0.7271360547643253
U0966,8,6,1.0,0.75,0.8333333333333334,1.0,1.0
U0967,11,8,0.8,0.8,0.5,0.8304198973631919,0.9429942892150165
U0968,7,4,0.6,0.5714285714285714,0.75,0.8048099750039491,0.9438661545147249
U0969,13,5,0.6,0.5,0.6,0.7227265726449518,0.9338192602341808
U0970,9,2,0.4,0.2222222222222222,1.0,1.0,1.0
U0971,7,3,0.6,0.42857142857142855,1.0,0.9674679834891693,0.9674679834891693
U0972,6,4,0.8,0.6666666666666666,1.0,1.0,1.0
U0973,11,7,1.0,0.6,0.7142857142857143,1.0,0.8971754588393882
U0974,9,3,0.6,0.3333333333333333,1.0,0.9674679834891693,0.9674679834891693
U0975,13,5,0.6,0.4,0.6,0.6548086577531307,0.7756199604526249
U0976,8,4,0.6,0.5,0.75,0.787702056960637,0.9178287402913377
U0977,10,3,0.2,0.3,0.3333333333333333,0.23463936301137828,0.5498407734605134
U0978,8,6,0.8,0.75,0.6666666666666666,0.8539316501572936,0.9705437052559006
U0979,12,8,1.0,0.8,0.625,1.0,0.9793656319464774
U0980,18,9,0.4,0.6,0.2222222222222222,0.31564845247951445,0.5195239750296028
U0981,12,4,0.6,0.3,0.75,0.6096199500078983,0.6096199500078983
U0982,8,2,0.4,0.25,1.0,0.6934264036172708,0.6934264036172708
U0983,10,7,1.0,0.7,0.7142857142857143,1.0,0.9799214801447081
U0984,18,8,0.6,0.6,0.375,0.639945385422766,0.7108400622038253
U0985,14,6,0.8,0.5,0.6666666666666666,0.8304198973631919,0.8417771098923534
U0986,13,7,0.6,0.7,0.42857142857142855,0.6992148198508501,0.9135166374400681
U0987,17,10,0.8,0.7,0.4,0.8687949224876581,0.7849818707050383
U0988,7,5,1.0,0.7142857142857143,1.0,1.0,1.0
U0989,7,6,0.8,0.8571428571428571,0.6666666666666666,0.7860137352654725,0.9099466049873366
U0990,11,6,0.6,0.6,0.5,0.6992148198508501,0.9145683473035052
U0991,9,6,0.8,0.6666666666666666,0.6666666666666666,0.8687949224876582,0.9783978399515039
U0992,12,2,0.2,0.2,0.5,0.6131471927654585,0.8315546295836228
U0993,14,9,0.8,0.8,0.4444444444444444,0.8687949224876582,0.9028667550142373
U0994,11,9,0.8,0.8,0.4444444444444444,0.8304198973631919,0.8824772252927573
U0995,8,4,0.8,0.5,1.0,0.9828920819566879,0.9828920819566879
U0996,8,6,1.0,0.75,0.8333333333333334,1.0,0.9930783166417602
U0997,13,6,0.8,0.6,0.6666666666666666,0.8539316501572936,0.9607686373130874
U0998,13,7,1.0,0.7,0.7142857142857143,1.0,0.9950883841893561
U0999,15,7,0.8,0.7,0.5714285714285714,0.8539316501572936,0.9683310355387569
U1000,6,3,0.6,0.5,1.0,0.9674679834891693,0.9674679834891693
U1001,9,6,0.6,0.6666666666666666,0.5,0.7227265726449518,0.9489415452074045
U1002,12,4,0.6,0.4,0.75,0.8048099750039491,0.9438661545147249
U1003,10,5,0.8,0.5,0.8,0.8687949224876582,0.9896062251871525
U1004,11,6,0.6,0.6,0.5,0.6992148198508501,0.903278634079256
U1005,6,1,0.2,0.16666666666666666,1.0,0.5,0.5
U1006,5,2,0.4,0.4,1.0,0.6509209298071323,0.6509209298071323
U1007,9,7,1.0,0.7777777777777778,0.7142857142857143,1.0,0.9911205770005562
U1008,15,11,1.0,0.8,0.45454545454545453,1.0,0.8630152897016883
U1009,14,9,0.8,0.9,0.4444444444444444,0.8539316501572936,0.9667147927059906
U1010,12,3,0.4,0.3,0.6666666666666666,0.6713860725233041,0.8278123145308897
U1011,16,6,0.8,0.5,0.6666666666666666,0.7860137352654724,0.8090791338210653
U1012,10,4,0.8,0.4,1.0,1.0,1.0
U1013,12,4,0.8,0.4,1.0,0.9558295932317544,0.9558295932317544
U1014,9,4,0.6,0.4444444444444444,0.75,0.7365896932159579,0.8667163765466586
U1015,10,3,0.6,0.3,1.0,1.0,1.0
U1016,9,8,1.0,0.8888888888888888,0.625,1.0,0.9860433320650157
U1017,7,4,0.6,0.5714285714285714,0.75,0.787702056960637,0.9178287402913377
U1018,14,7,0.6,0.6,0.42857142857142855,0.6843515475204855,0.8308928690816114
U1019,9,5,1.0,0.5555555555555556,1.0,1.0,1.0
U1020,8,1,0.2,0.125,1.0,1.0,1.0
U1021,8,3,0.6,0.375,1.0,0.8854598815714875,0.8854598815714875
U1022,7,3,0.4,0.42857142857142855,0.6666666666666666,0.7039180890341348,0.8603443310417204
U1023,13,9,0.4,0.6,0.2222222222222222,0.3835663673713356,0.5570162986733328
U1024,6,3,0.6,0.5,1.0,0.9469024295259745,0.9469024295259745
U1025,12,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.9537123696623916
U1026,5,4,0.8,0.8,1.0,1.0,1.0
U1027,12,5,0.6,0.5,0.6,0.6548086577531307,0.8826130928198888
U1028,13,11,1.0,1.0,0.45454545454545453,1.0,1.0
U1029,8,3,0.4,0.375,0.6666666666666666,0.5307212739772434,0.6787622294601762
U1030,7,5,1.0,0.7142857142857143,1.0,1.0,1.0
U1031,11,5,0.6,0.4,0.6,0.6843515475204855,0.7823908333518425
U1032,13,8,0.8,0.8,0.5,0.8304198973631919,0.9466454870600813
U1033,14,8,0.8,0.6,0.5,0.8687949224876582,0.8120483967124719
U1034,6,2,0.4,0.3333333333333333,1.0,0.9197207891481877,0.9197207891481877
U1035,6,3,0.6,0.5,1.0,1.0,1.0
U1036,8,6,0.8,0.75,0.6666666666666666,0.6608397947263839,0.7982650576674577
U1037,11,4,0.6,0.4,0.75,0.8318724637288826,0.9447176050778178
U1038,13,5,0.8,0.5,0.8,0.8687949224876582,0.975788054854922
U1039,11,4,0.6,0.4,0.75,0.7095272044910245,0.8396538878217251
U1040,7,5,0.8,0.7142857142857143,0.8,0.8687949224876582,0.9896062251871525
U1041,7,1,0.2,0.14285714285714285,1.0,0.5,0.5
U1042,12,6,0.6,0.4,0.5,0.6548086577531307,0.6920165406831018
U1043,10,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.9838048780283076
U1044,8,5,0.8,0.625,0.8,0.8304198973631919,0.943473299121064
U1045,10,6,0.6,0.6,0.5,0.7227265726449518,0.9322447939063514
U1046,17,12,1.0,0.9,0.4166666666666667,0.9999999999999999,0.933745776545611
U1047,8,4,0.6,0.5,0.75,0.8318724637288826,0.9709286432396583
U1048,13,6,0.6,0.6,0.5,0.6548086577531307,0.8680270045157376
U1049,8,6,1.0,0.75,0.8333333333333334,1.0,1.0
U1050,10,5,0.8,0.5,0.8,0.8687949224876582,0.975788054854922
U1051,9,5,0.8,0.5555555555555556,0.8,0.8539316501572936,0.9747429528567878
U1052,8,4,0.8,0.5,1.0,0.9558295932317544,0.9558295932317544
U1053,4,2,0.5,0.5,1.0,0.9197207891481877,0.9197207891481877
U1054,7,4,0.6,0.5714285714285714,0.75,0.8318724637288826,0.9709286432396583
U1055,11,5,0.8,0.5,0.8,0.8539316501572936,0.9747429528567878
U1056,9,5,0.8,0.5555555555555556,0.8,0.8539316501572936,0.9747429528567878
U1057,4,1,0.25,0.25,1.0,1.0,1.0
U1058,10,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.9838048780283076
U1059,18,8,0.8,0.7,0.5,0.8687949224876581,0.8984972075197749
U1060,14,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.9838048780283076
U1061,10,4,0.8,0.4,1.0,1.0,1.0
U1062,14,10,0.8,0.7,0.4,0.8304198973631919,0.7542686714597936
U1063,18,13,0.8,0.9,0.3076923076923077,0.7860137352654724,0.8611375561264455
U1064,7,3,0.4,0.42857142857142855,0.6666666666666666,0.5307212739772434,0.687147515984829
U1065,6,6,1.0,1.0,0.8333333333333334,1.0,1.0
U1066,10,8,1.0,0.8,0.625,1.0,0.9830168297915421
U1067,9,4,0.6,0.4444444444444444,0.75,0.8048099750039491,0.9223260797603762
U1068,11,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.9740298100854944
U1069,20,11,0.8,0.6,0.36363636363636365,0.8539316501572934,0.6840182226156365
U1070,8,5,0.6,0.625,0.6,0.6164336326286644,0.8502983370860308
U1071,5,4,0.8,0.8,1.0,0.9558295932317544,0.9558295932317544
U1072,12,6,0.4,0.5,0.3333333333333333,0.5087403079104242,0.7580206790284698
U1073,10,5,0.8,0.5,0.8,0.8539316501572936,0.9609247825245574
U1074,10,5,1.0,0.5,1.0,1.0,1.0
U1075,7,3,0.4,0.42857142857142855,0.6666666666666666,0.49818925746641274,0.6546154994739983
U1076,11,7,1.0,0.7,0.7142857142857143,1.0,0.9799214801447081
U1077,14,7,0.6,0.7,0.42857142857142855,0.6992148198508501,0.9223960604395118
U1078,13,5,0.6,0.5,0.6,0.4468535299918563,0.6620043268726399
U1079,11,2,0.4,0.2,1.0,0.8503449055347547,0.8503449055347547
U1080,9,4,0.6,0.4444444444444444,0.75,0.7365896932159579,0.8597408875863229
U1081,10,4,0.4,0.4,0.5,0.44149241373678083,0.6980646980039835
U1082,8,4,0.6,0.5,0.75,0.8048099750039491,0.9438661545147249
U1083,9,5,0.8,0.5555555555555556,0.8,0.8539316501572936,0.9669850519151657
U1084,11,3,0.6,0.3,1.0,0.8854598815714875,0.8854598815714875
U1085,14,8,0.8,0.7,0.5,0.8539316501572936,0.8762149137252035
U1086,11,7,1.0,0.7,0.7142857142857143,1.0,0.9911205770005562
U1087,11,5,0.6,0.5,0.6,0.4468535299918563,0.6657041185227075
U1088,8,3,0.4,0.375,0.6666666666666666,0.5307212739772434,0.687147515984829
U1089,8,3,0.4,0.375,0.6666666666666666,0.7039180890341348,0.8519590445170675
U1090,12,9,0.8,0.8,0.4444444444444444,0.8687949224876582,0.9062596095782314
U1091,17,8,1.0,0.6,0.625,0.9999999999999999,0.8189080569732083
U1092,3,2,0.6666666666666666,0.6666666666666666,1.0,0.6934264036172708,0.6934264036172708
U1093,12,7,0.8,0.7,0.5714285714285714,0.8539316501572936,0.9521948634779608
U1094,14,8,0.8,0.8,0.5,0.8539316501572936,0.9672068480996275
U1095,13,8,0.8,0.7,0.5,0.8304198973631919,0.8595719806811871
U1096,11,6,0.8,0.6,0.6666666666666666,0.7860137352654725,0.897617883552293
U1097,11,6,0.8,0.6,0.6666666666666666,0.8687949224876582,0.971476156593264
U1098,10,4,0.6,0.4,0.75,0.8318724637288826,0.9709286432396583
U1099,16,5,0.6,0.4,0.6,0.5147714448836773,0.6217645772509411
U1100,9,6,1.0,0.6666666666666666,0.8333333333333334,1.0,0.9833032486989469
U1101,12,7,0.8,0.6,0.5714285714285714,0.8539316501572936,0.8631613611274366
U1102,11,9,1.0,0.9,0.5555555555555556,1.0,0.9937947856332161
U1103,5,3,0.6,0.6,1.0,1.0,1.0
U1104,13,8,1.0,0.7,0.625,1.0,0.9062487935025675
U1105,6,4,0.6,0.6666666666666666,0.75,0.75369761125927,0.8927537907700458
U1106,10,6,0.8,0.6,0.6666666666666666,0.8539316501572936,0.9705437052559006
