user_id,post_id,author_id,age_group,gender,location,professional_field,experience_years,education,network_size,previous_interactions,post_topic,content_type,engagement,author_user_similarity,topic_similarity,post_age_hours,author_experience,author_network_size,network_distance,interaction_probability,interaction,baseline_score,baseline_rank,rank,quota_rank,quota_score
U0620,P00188,A1211,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Machine Learning,Image,0.6022,0.4718,0.3508,36.6,1.9,259,1,0.5039,0,0.5254469513893127,16,16,16,0.0625
U0620,P00625,A1464,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Machine Learning,Job Opportunity,0.1619,0.5521,0.7486,63.6,10.8,139,1,0.538,0,0.5159869194030762,17,17,17,0.058823529411764705
U0620,P00034,A0140,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Leadership,Text,0.7329,0.3092,0.5006,10.7,6.7,293,3,0.5091,0,0.5078510046005249,18,18,18,0.05555555555555555
U0620,P00780,A0374,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Leadership,Article,0.3607,0.7379,0.7607,111.7,4.0,126,4,0.4971,0,0.4676091969013214,19,19,19,0.05263157894736842
U0620,P04071,A1758,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Machine Learning,Text,0.5993,0.3387,0.5272,32.7,8.8,269,2,0.4869,0,0.4013778567314148,20,20,20,0.05
U0620,P04416,A1162,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Leadership,Image,0.0782,0.6636,0.1829,40.8,1.2,171,4,0.2919,0,0.37515291571617126,21,21,21,0.047619047619047616
U0620,P04456,A1902,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Machine Learning,Video,0.2192,0.6444,0.1707,12.1,4.5,398,3,0.394,0,0.3495716452598572,22,22,22,0.045454545454545456
U0620,P04599,A0645,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,Machine Learning,Job Opportunity,0.3276,0.1151,0.559,14.6,3.7,443,2,0.3544,1,0.3240044116973877,23,23,23,0.043478260869565216
U0620,P03909,A0603,18-25,Female,Delhi,Engineering,5.8,Bachelors,307,21,AI,Article,0.2342,0.6153,0.1863,49.6,7.9,1367,2,0.3508,0,0.29101377725601196,24,24,24,0.041666666666666664
U0621,P04458,A0798,36-45,Female,Kolkata,Computer Science,5.5,Masters,262,15,AI,Video,0.3796,0.505,0.5658,22.8,0.7,710,1,0.5293,0,0.5652402639389038,2,2,1,1.0
U0621,P03616,A1811,36-45,Female,Kolkata,Computer Science,5.5,Masters,262,15,Data Science,Job Opportunity,0.4704,0.4178,0.3875,6.8,3.9,252,4,0.3723,1,0.34670206904411316,4,4,2,0.5
U0621,P00117,A0584,36-45,Female,Kolkata,Computer Science,5.5,Masters,262,15,Data Science,Article,0.1108,0.7704,0.2667,18.3,3.9,389,5,0.3453,0,0.3299124240875244,5,5,3,0.3333333333333333
U0621,P03282,A1225,36-45,Female,Kolkata,Computer Science,5.5,Masters,262,15,Machine Learning,Video,0.0179,0.8877,0.5255,2.1,5.3,166,2,0.6111,1,0.5966084003448486,1,1,4,0.25
U0621,P04072,A0308,36-45,Female,Kolkata,Computer Science,5.5,Masters,262,15,Software,Job Opportunity,0.3305,0.5787,0.5372,9.7,9.5,208,2,0.5342,1,0.49222809076309204,3,3,5,0.2
U0621,P00395,A0288,36-45,Female,Kolkata,Computer Science,5.5,Masters,262,15,Career,Text,0.157,0.5304,0.1749,14.8,4.4,166,1,0.3369,1,0.32019558548927307,6,6,6,0.16666666666666666
U0637,P02939,A0557,36-45,Female,Mumbai,Design,4.1,Masters,179,22,AI,Article,0.7388,0.8725,0.9272,6.9,7.5,307,4,0.8594,1,0.8798096179962158,1,1,1,1.0
U0637,P00846,A0974,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Career,Image,0.3512,0.7869,0.8412,7.3,4.8,337,3,0.7674,1,0.7696664929389954,2,2,2,0.5
U0637,P04300,A1996,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Career,Video,0.4075,0.7576,0.6388,20.2,6.6,191,3,0.6791,1,0.7341967821121216,3,3,3,0.3333333333333333
U0637,P01832,A0328,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Finance,Article,0.3389,0.7706,0.6812,8.2,8.5,184,3,0.7044,1,0.7256834506988525,4,4,4,0.25
U0637,P03081,A1892,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Design,Video,0.2597,0.8719,0.539,4.9,3.7,542,2,0.7106,1,0.7222108840942383,5,5,5,0.2
U0637,P04370,A1759,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Career,Article,0.5821,0.552,0.7131,1.5,9.1,507,4,0.6629,1,0.6608619093894958,6,6,6,0.16666666666666666
U0637,P02970,A1163,36-45,Female,Mumbai,Design,4.1,Masters,179,22,AI,Video,0.2444,0.3846,0.8349,0.3,2.4,252,2,0.6099,1,0.6548790335655212,7,7,7,0.14285714285714285
U0637,P03336,A1098,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Leadership,Text,0.1351,0.6891,0.6257,23.5,6.9,125,3,0.5657,0,0.6267659664154053,8,8,8,0.125
U0637,P01941,A1506,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Marketing,Text,0.1539,0.8251,0.3809,1.2,4.8,352,3,0.5792,1,0.5834662318229675,9,9,9,0.1111111111111111
U0637,P01390,A0485,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Machine Learning,Video,0.4835,0.6366,0.5081,33.2,0.5,127,1,0.6283,0,0.5683602690696716,10,10,10,0.1
U0637,P02869,A1352,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Marketing,Article,0.4825,0.3533,0.3794,1.8,3.9,552,3,0.4329,0,0.5072941184043884,11,11,11,0.09090909090909091
U0637,P04192,A0599,36-45,Female,Mumbai,Design,4.1,Masters,179,22,Leadership,Text,0.5711,0.2498,0.5887,1.9,4.8,939,5,0.4293,1,0.38821327686309814,12,12,12,0.08333333333333333
U0638,P02938,A1765,36-45,Male,Chennai,HR,7.9,PhD,185,30,Marketing,Article,0.4284,0.8393,0.6966,6.0,8.8,1239,3,0.8014,0,0.8275007605552673,1,1,1,1.0
U0638,P00002,A0616,36-45,Male,Chennai,HR,7.9,PhD,185,30,Career,Video,0.4864,0.8955,0.6361,12.2,9.8,333,4,0.784,1,0.8274664282798767,2,2,2,0.5
U0638,P03155,A0964,36-45,Male,Chennai,HR,7.9,PhD,185,30,Finance,Text,0.4688,0.6099,0.8141,15.1,6.2,926,3,0.7517,0,0.7882506847381592,3,3,3,0.3333333333333333
U0638,P01236,A1892,36-45,Male,Chennai,HR,7.9,PhD,185,30,Leadership,Job Opportunity,0.1359,0.7557,0.5748,22.9,2.7,209,1,0.6951,1,0.7342439293861389,4,4,4,0.25
U0638,P03561,A0449,36-45,Male,Chennai,HR,7.9,PhD,185,30,Marketing,Text,0.4822,0.3815,0.8674,49.9,1.9,204,2,0.6475,1,0.7109928131103516,5,5,5,0.2
U0638,P01209,A1266,36-45,Male,Chennai,HR,7.9,PhD,185,30,Leadership,Text,0.47,0.3635,0.529,28.2,8.8,330,2,0.5391,1,0.6209656596183777,6,6,6,0.16666666666666666
U0638,P02774,A0417,36-45,Male,Chennai,HR,7.9,PhD,185,30,Career,Job Opportunity,0.207,0.5799,0.6334,0.0,2.3,312,5,0.5777,0,0.4893282949924469,7,7,7,0.14285714285714285
U0638,P01912,A1076,36-45,Male,Chennai,HR,7.9,PhD,185,30,Data Science,Job Opportunity,0.1941,0.6099,0.7205,58.7,13.8,216,3,0.5739,1,0.48853805661201477,8,8,8,0.125
U0638,P02551,A1138,36-45,Male,Chennai,HR,7.9,PhD,185,30,Machine Learning,Article,0.5195,0.2125,0.6514,4.6,6.2,140,2,0.5759,0,0.41744062304496765,9,9,9,0.1111111111111111
U0638,P04933,A0768,36-45,Male,Chennai,HR,7.9,PhD,185,30,Software,Text,0.0865,0.3054,0.2997,33.3,2.6,212,1,0.3358,0,0.23842258751392365,10,10,10,0.1
U0642,P00904,A0871,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Machine Learning,Job Opportunity,0.7539,0.8,0.8054,2.6,3.1,835,2,0.8457,1,0.7810274362564087,1,1,1,1.0
U0642,P03793,A0306,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Career,Job Opportunity,0.3993,0.7652,0.8217,12.8,5.5,157,3,0.7422,1,0.7630735635757446,2,2,2,0.5
U0642,P03231,A1639,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Data Science,Job Opportunity,0.132,0.782,0.7213,20.9,12.7,121,3,0.6368,0,0.6571218967437744,3,3,3,0.3333333333333333
U0642,P02069,A0598,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Leadership,Article,0.1969,0.5703,0.7744,41.9,4.0,861,1,0.5967,1,0.6477177143096924,5,5,4,0.25
U0642,P04754,A0176,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Finance,Video,0.169,0.5959,0.7004,30.7,7.5,391,2,0.5612,1,0.653956949710846,4,4,5,0.2
U0642,P04709,A0260,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Marketing,Text,0.3373,0.3932,0.9118,16.9,3.2,450,3,0.5904,0,0.6169918179512024,6,6,6,0.16666666666666666
U0642,P00325,A0980,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Finance,Video,0.3847,0.3882,0.7909,31.1,4.4,210,2,0.5545,0,0.609935462474823,7,7,7,0.14285714285714285
U0642,P02873,A0545,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Software,Text,0.3585,0.3681,0.8405,13.3,2.6,235,3,0.5613,0,0.6039327383041382,8,8,8,0.125
U0642,P04922,A0189,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Design,Video,0.3424,0.4358,0.6515,14.8,3.4,358,2,0.5401,0,0.5998404026031494,9,9,9,0.1111111111111111
U0642,P01544,A0441,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Finance,Video,0.2459,0.4747,0.491,55.0,6.5,1174,1,0.4177,0,0.5589666962623596,10,10,10,0.1
U0642,P03218,A0304,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Machine Learning,Video,0.3958,0.596,0.4791,38.5,1.5,1023,3,0.4818,1,0.4717649221420288,11,11,11,0.09090909090909091
U0642,P02184,A0627,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Finance,Job Opportunity,0.3694,0.1876,0.6845,7.3,6.2,117,1,0.485,1,0.4696795344352722,12,12,12,0.08333333333333333
U0642,P04966,A1699,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Data Science,Video,0.6948,0.1371,0.5572,13.1,8.7,112,4,0.388,0,0.37977564334869385,13,13,13,0.07692307692307693
U0642,P01455,A1634,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Career,Video,0.4412,0.4364,0.2435,0.7,2.4,243,4,0.3612,0,0.3721628785133362,14,14,14,0.07142857142857142
U0642,P01083,A0687,36-45,Male,Kolkata,Computer Science,7.6,Masters,479,18,Machine Learning,Job Opportunity,0.3104,0.4802,0.3158,24.2,1.9,214,2,0.3938,0,0.3657406270503998,15,15,15,0.06666666666666667
U0646,P04597,A0741,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Marketing,Article,0.417,0.6571,0.8647,20.5,2.0,486,4,0.6904,1,0.6661911010742188,3,3,1,1.0
U0646,P04219,A1017,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Data Science,Text,0.6392,0.3536,0.9777,4.8,2.9,139,3,0.7083,1,0.6323884129524231,5,5,2,0.5
U0646,P00950,A0728,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Career,Article,0.2976,0.4579,0.8347,23.6,0.9,290,2,0.6122,0,0.572603702545166,6,6,3,0.3333333333333333
U0646,P02926,A0215,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Software,Article,0.1302,0.5125,0.42,1.3,5.8,469,1,0.4962,0,0.5260946154594421,7,7,4,0.25
U0646,P04140,A0444,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Leadership,Article,0.5188,0.7179,0.9446,9.1,11.9,202,2,0.8209,0,0.7633446455001831,1,1,5,0.2
U0646,P02575,A0869,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,AI,Video,0.5152,0.6628,0.7223,22.9,18.1,252,2,0.7151,1,0.6793311238288879,2,2,6,0.16666666666666666
U0646,P04705,A1136,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Software,Article,0.2607,0.6262,0.7184,20.6,6.1,249,1,0.6701,1,0.6436874866485596,4,4,7,0.14285714285714285
U0646,P01635,A1807,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,AI,Job Opportunity,0.3905,0.6141,0.4083,10.1,3.2,89,4,0.4986,0,0.37733787298202515,8,8,8,0.125
U0646,P03242,A0316,46-55,Female,Mumbai,Marketing,4.9,PhD,1155,20,Data Science,Video,0.2675,0.3119,0.718,35.9,1.7,193,5,0.3646,0,0.3102087080478668,9,9,9,0.1111111111111111
U0658,P02303,A1004,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Data Science,Job Opportunity,0.4395,0.5977,0.5628,24.6,1.5,870,1,0.6132,1,0.655613362789154,3,3,1,1.0
U0658,P02431,A1479,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,AI,Image,0.1212,0.6831,0.6365,1.4,12.7,816,3,0.5823,0,0.631034791469574,4,4,2,0.5
U0658,P01945,A0771,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Design,Image,0.2709,0.553,0.8154,9.9,2.5,940,3,0.616,0,0.6110103130340576,6,6,3,0.3333333333333333
U0658,P01303,A0298,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Data Science,Article,0.4199,0.5238,0.7063,11.8,9.2,965,4,0.5616,1,0.6015726923942566,7,7,4,0.25
U0658,P02049,A0741,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Marketing,Video,0.4572,0.8029,0.6238,29.3,4.5,1124,2,0.6956,1,0.76414954662323,1,1,5,0.2
U0658,P04425,A1064,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Software,Article,0.4533,0.6105,0.9225,3.9,8.0,1021,1,0.7822,1,0.7583516240119934,2,2,6,0.16666666666666666
U0658,P00711,A1973,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Leadership,Image,0.2573,0.5761,0.7521,32.0,8.6,1296,2,0.5865,1,0.6285375356674194,5,5,7,0.14285714285714285
U0658,P00082,A1404,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Design,Text,0.0402,0.8455,0.738,74.4,1.8,285,2,0.5711,1,0.5966490507125854,8,8,8,0.125
U0658,P02592,A1570,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Machine Learning,Text,0.3347,0.2825,0.9137,24.5,9.6,457,1,0.5774,1,0.5471414923667908,9,9,9,0.1111111111111111
U0658,P01172,A1841,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Leadership,Job Opportunity,0.5567,0.232,0.4817,19.3,9.9,91,3,0.3782,0,0.39421722292900085,10,10,10,0.1
U0658,P00769,A1712,26-35,Male,Other,Computer Science,3.9,Bachelors,277,20,Marketing,Text,0.1484,0.4123,0.4601,85.8,8.6,520,1,0.2902,0,0.2584186792373657,11,11,11,0.09090909090909091
U0660,P02497,A0604,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Data Science,Article,0.5848,0.5473,0.7972,1.3,2.4,73,1,0.7422,1,0.7539373636245728,1,1,1,1.0
U0660,P01956,A1032,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Data Science,Job Opportunity,0.2425,0.7854,0.838,10.4,8.0,820,3,0.7096,1,0.7524516582489014,2,2,2,0.5
U0660,P02161,A0957,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Career,Job Opportunity,0.5112,0.7429,0.519,15.7,2.2,131,1,0.6855,1,0.6700822114944458,3,3,3,0.3333333333333333
U0660,P04768,A0757,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Design,Job Opportunity,0.4134,0.2514,0.8391,58.0,2.9,1214,2,0.4414,1,0.5739859938621521,4,4,4,0.25
U0660,P02562,A1251,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Marketing,Job Opportunity,0.0948,0.3469,0.8246,19.9,2.7,53,2,0.4713,0,0.551169753074646,5,5,5,0.2
U0660,P02619,A1611,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Marketing,Video,0.079,0.696,0.4656,19.8,4.7,216,2,0.4891,1,0.4824371635913849,6,6,6,0.16666666666666666
U0660,P03779,A0423,26-35,Male,Bengaluru,Finance,2.5,Bachelors,566,15,Marketing,Article,0.4904,0.3497,0.5554,8.5,7.6,108,2,0.4899,0,0.4547821581363678,7,7,7,0.14285714285714285
U0664,P03199,A1525,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Leadership,Job Opportunity,0.4768,0.6612,0.7549,9.2,3.0,282,2,0.7079,1,0.7681408524513245,1,1,1,1.0
U0664,P01744,A1456,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Design,Image,0.1967,0.8518,0.7762,4.3,3.9,213,3,0.7117,0,0.7094441652297974,2,2,2,0.5
U0664,P02500,A1378,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Machine Learning,Article,0.3507,0.6664,0.745,37.4,2.9,370,1,0.6558,1,0.6523292064666748,3,3,3,0.3333333333333333
U0664,P00360,A1629,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Software,Image,0.1268,0.804,0.5418,5.2,1.0,477,2,0.612,1,0.5382062792778015,6,6,4,0.25
U0664,P03241,A0808,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Leadership,Video,0.265,0.4555,0.7218,7.0,7.9,1903,2,0.5504,1,0.5799821019172668,4,4,5,0.2
U0664,P02551,A1216,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Machine Learning,Article,0.5195,0.6272,0.4684,4.6,6.2,140,2,0.602,1,0.554184079170227,5,5,6,0.16666666666666666
U0664,P02769,A1224,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Finance,Article,0.3768,0.6006,0.7216,14.8,3.2,1032,5,0.5406,0,0.45485377311706543,7,7,7,0.14285714285714285
U0664,P02923,A0882,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Career,Text,0.4871,0.2692,0.5877,1.6,1.3,725,1,0.5048,0,0.42991000413894653,8,8,8,0.125
U0664,P01109,A1319,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Data Science,Article,0.6279,0.323,0.7463,46.1,4.3,150,4,0.4515,0,0.3875110447406769,9,9,9,0.1111111111111111
U0664,P02114,A1218,18-25,Female,Ahmedabad,HR,1.0,Diploma,288,20,Career,Text,0.2334,0.5161,0.2938,10.9,10.3,775,5,0.2973,0,0.2549290657043457,10,10,10,0.1
U0669,P02351,A1207,26-35,Male,Delhi,Business,2.4,Masters,335,15,Marketing,Text,0.4569,0.9622,0.8923,83.6,2.9,780,3,0.7213,1,0.6858267188072205,3,3,1,1.0
U0669,P01679,A1964,26-35,Male,Delhi,Business,2.4,Masters,335,15,Finance,Text,0.1382,0.8668,0.6372,35.6,3.5,269,1,0.6502,1,0.6192449927330017,5,5,2,0.5
U0669,P03804,A1658,26-35,Male,Delhi,Business,2.4,Masters,335,15,Career,Text,0.5036,0.3417,0.2616,4.2,8.9,249,4,0.3089,0,0.36138683557510376,6,6,3,0.3333333333333333
U0669,P04849,A1266,26-35,Male,Delhi,Business,2.4,Masters,335,15,AI,Video,0.3347,0.6665,0.398,77.4,3.2,126,2,0.3928,0,0.3343571722507477,7,7,4,0.25
U0669,P00805,A1550,26-35,Male,Delhi,Business,2.4,Masters,335,15,Machine Learning,Video,0.4249,0.8217,0.5967,42.6,8.0,170,1,0.6727,1,0.7906843423843384,1,1,5,0.2
U0669,P03267,A0433,26-35,Male,Delhi,Business,2.4,Masters,335,15,Finance,Article,0.4085,0.53,0.9831,0.6,5.0,90,2,0.7275,1,0.731613039970398,2,2,6,0.16666666666666666
U0669,P02288,A0949,26-35,Male,Delhi,Business,2.4,Masters,335,15,AI,Text,0.4828,0.6762,0.6385,55.3,5.0,277,1,0.6136,1,0.6419181823730469,4,4,7,0.14285714285714285
U0669,P00114,A0582,26-35,Male,Delhi,Business,2.4,Masters,335,15,Data Science,Text,0.1786,0.3437,0.4171,36.0,12.8,133,5,0.2177,0,0.2176496684551239,8,8,8,0.125
U0682,P01181,A0798,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Software,Article,0.2224,0.9351,0.4198,40.8,2.9,45,2,0.5638,1,0.6694347858428955,1,1,1,1.0
U0682,P03093,A0483,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Finance,Text,0.1913,0.6273,0.8092,54.2,5.0,466,3,0.5079,1,0.5776269435882568,2,2,2,0.5
U0682,P01565,A0444,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Data Science,Video,0.2988,0.5791,0.551,5.4,5.2,156,3,0.5012,1,0.5062865018844604,3,3,3,0.3333333333333333
U0682,P01853,A0733,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Career,Video,0.6075,0.5724,0.4377,23.9,6.4,514,4,0.4652,0,0.48440176248550415,4,4,4,0.25
U0682,P02164,A0771,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Leadership,Text,0.3012,0.4661,0.7645,7.7,9.7,244,5,0.4666,0,0.4397891163825989,5,5,5,0.2
U0682,P02538,A0868,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Leadership,Text,0.2032,0.3589,0.8651,12.1,7.3,259,4,0.4526,1,0.42628294229507446,6,6,6,0.16666666666666666
U0682,P01621,A1901,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Career,Image,0.4835,0.3343,0.5789,45.0,4.3,410,5,0.3077,1,0.37864282727241516,7,7,7,0.14285714285714285
U0682,P04493,A1488,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Finance,Image,0.1586,0.6048,0.3714,34.1,5.5,265,4,0.318,0,0.36766955256462097,8,8,8,0.125
U0682,P00923,A1451,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Software,Article,0.09,0.5282,0.7299,46.9,4.2,102,3,0.4123,0,0.34216195344924927,9,9,9,0.1111111111111111
U0682,P02429,A0849,18-25,Male,Other,Computer Science,1.2,Bachelors,385,16,Data Science,Video,0.1407,0.1855,0.8179,61.9,3.5,121,4,0.2527,1,0.2735266089439392,10,10,10,0.1
U0701,P02362,A0841,18-25,Female,Delhi,Computer Science,8.0,Masters,328,11,Leadership,Job Opportunity,0.5666,0.7629,0.735,4.2,4.2,634,3,0.73,1,0.7561837434768677,1,1,1,1.0
U0701,P03369,A0409,18-25,Female,Delhi,Computer Science,8.0,Masters,328,11,Marketing,Article,0.5612,0.6034,0.6366,30.1,1.7,266,2,0.6048,0,0.5559310913085938,4,4,2,0.5
U0701,P03797,A1174,18-25,Female,Delhi,Computer Science,8.0,Masters,328,11,Marketing,Video,0.2742,0.6773,0.6179,65.5,2.4,1086,2,0.4856,0,0.5252191424369812,5,5,3,0.3333333333333333
U0701,P01360,A1497,18-25,Female,Delhi,Computer Science,8.0,Masters,328,11,Design,Article,0.1895,0.7778,0.8601,7.0,5.4,117,2,0.7171,1,0.7007250189781189,2,2,4,0.25
U0701,P00015,A0548,18-25,Female,Delhi,Computer Science,8.0,Masters,328,11,Leadership,Video,0.5363,0.376,0.5383,5.9,9.1,179,1,0.5249,0,0.620556652545929,3,3,5,0.2
U0701,P03867,A0977,18-25,Female,Delhi,Computer Science,8.0,Masters,328,11,Software,Text,0.2182,0.4823,0.8223,45.5,2.8,233,4,0.435,1,0.40961745381355286,6,6,6,0.16666666666666666
U0713,P03745,A0976,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Machine Learning,Text,0.5937,0.9315,0.5854,4.6,12.1,895,3,0.7567,1,0.7244369983673096,1,1,1,1.0
U0713,P04008,A1564,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Design,Job Opportunity,0.7143,0.9309,0.3761,69.5,6.8,268,2,0.6274,0,0.6155811548233032,2,2,2,0.5
U0713,P03316,A0829,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Data Science,Video,0.3933,0.4238,0.6771,0.9,8.5,1876,4,0.4886,0,0.4103657603263855,5,5,3,0.3333333333333333
U0713,P00473,A1443,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Machine Learning,Article,0.0836,0.6095,0.4574,64.0,1.9,234,1,0.3768,0,0.3419352173805237,6,6,4,0.25
U0713,P01240,A1239,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Finance,Article,0.0567,0.4645,0.8949,6.7,4.4,539,2,0.562,0,0.4943816065788269,3,3,5,0.2
U0713,P03882,A0818,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Leadership,Text,0.2386,0.6801,0.5361,68.2,6.5,1661,1,0.4772,0,0.4110829532146454,4,4,6,0.16666666666666666
U0713,P00181,A0835,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Software,Video,0.0472,0.1469,0.5716,26.0,5.9,109,2,0.2497,0,0.2889396846294403,7,7,7,0.14285714285714285
U0713,P04372,A1284,36-45,Female,Bengaluru,Business,1.9,PhD,55,15,Marketing,Video,0.1284,0.3323,0.7219,77.9,3.0,158,3,0.2829,0,0.25098326802253723,8,8,8,0.125
U0763,P00723,A0992,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Leadership,Article,0.6307,0.8798,0.7334,3.2,6.9,193,3,0.7999,1,0.7778885960578918,1,1,1,1.0
U0763,P00987,A0966,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Leadership,Text,0.4325,0.5416,0.7651,35.2,3.9,2859,3,0.5718,0,0.5941846370697021,3,3,2,0.5
U0763,P04317,A0382,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,AI,Job Opportunity,0.3149,0.5513,0.7571,19.3,1.1,209,4,0.5406,0,0.48316919803619385,6,6,3,0.3333333333333333
U0763,P01762,A1032,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Career,Text,0.3307,0.7556,0.6996,66.8,2.7,1015,4,0.5277,1,0.4200565814971924,8,8,4,0.25
U0763,P02361,A1591,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Finance,Text,0.4832,0.6212,0.7298,8.6,4.4,610,2,0.6872,1,0.6495082378387451,2,2,5,0.2
U0763,P04342,A1081,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Software,Article,0.443,0.598,0.8101,49.8,8.2,300,2,0.6232,1,0.5671178698539734,4,4,6,0.16666666666666666
U0763,P04432,A1045,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Machine Learning,Job Opportunity,0.1496,0.5678,0.6039,13.4,4.9,446,2,0.5152,0,0.5062989592552185,5,5,7,0.14285714285714285
U0763,P03360,A0562,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Leadership,Text,0.7947,0.1955,0.565,14.0,5.5,410,2,0.4887,1,0.4456603527069092,7,7,8,0.125
U0763,P04642,A1330,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Marketing,Article,0.2489,0.2907,0.3679,28.7,3.1,323,3,0.2616,1,0.2742198407649994,9,9,9,0.1111111111111111
U0763,P04487,A1031,18-25,Male,Other,Engineering,4.3,Bachelors,54,18,Machine Learning,Text,0.3007,0.3549,0.3761,92.3,5.5,95,3,0.2063,0,0.20725595951080322,10,10,10,0.1
